Consultant.Name,Recruiter,CreatedDateTime,Organization.Name,Count,KeyTags
autojs Lang,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T11:10:08.321Z,Rig Enterprise App Pvt. Ltd.,1,
Kalyan Rao,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-11T12:41:13.238Z,Rig Enterprise App Pvt. Ltd.,2,[]
autojs Morissette,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T11:10:26.805Z,Rig Enterprise App Pvt. Ltd.,1,
T SRIKANTH,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T11:10:31.555Z,Rig Enterprise App Pvt. Ltd.,1,[]
GANESH RAVELLA,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T11:10:35.758Z,Rig Enterprise App Pvt. Ltd.,1,"[""contact management"",""loan origination"",""oracle pl/sql"",""underwriting"",""b2b lending"",""sql server"",""confluence"",""management"",""java/j2ee"",""sqlloader"",""lending"",""trading"",""writing"",""oracle"",""pl/sql"",""remedy"",""hp qc"",""excel"",""etfs"",""perl"",""k-12"",""pvcs"",""jira"",""toad"",""unix"",""sap"",""xml"",""etl"",""sql""]"
,"{""_id"":""593b8d5bd864c110d45c3642""}",2017-07-05T11:57:54.436Z,Abrakadabra,2,"[""sql server 2008 r2"",""visual studio 2008"",""visual studio 2010"",""visual studio 2012"",""sql server 2012"",""asp.net mvc 4.0"",""ms sql server"",""visual studio"",""asp.net mvc"",""sql server"",""vs 2010"",""asp.net"",""module"",""rally"",""html5"",""oops"",""ssis"",""jira"",""ccar"",""css3"",""etl"",""sql"",""mvc"",""wcf"",""c#""]"
Pokuri GovindaRao,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T13:08:43.077Z,Rig Enterprise App Pvt. Ltd.,1,"[""requirement gathering"",""sql server 2008 r2"",""sql server 2012"",""ms sql server"",""unit testing"",""sql server"",""management"",""rest api"",""analysis"",""testing"",""qr code"",""dot net"",""asp.net"",""mvc 4"",""html"",""ajax"",""sql"",""api"",""mvc"",""c#""]"
padma Reddy,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T13:09:31.471Z,Rig Enterprise App Pvt. Ltd.,1,"[""inductively coupled plasma"",""test case execution"",""information system"",""database testing"",""windows xp"",""management"",""training"",""firefox"",""testing"",""chrome"",""mris""]"
,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-27T08:27:26.712Z,Rig Enterprise App Pvt. Ltd.,3,"[""monitoring"",""logical"",""determination"",""initiation"",""scheduling"",""designing"",""onsite-offshore co-ordination"",""external definitions"",""causal analysis"",""sap master data"",""craftsmanship"",""system design"",""deliverables"",""crossworlds"",""sap srm 7.0"",""production"",""inventory"",""mq series"",""sap fico"",""ansi x12"",""analysis"",""sap r/3"",""sap ecc"",""edifact"",""sap crm"",""vendors"",""payroll"",""sap bi"",""sap fs"",""oracle"",""sphere"",""sap xi"",""juris"",""fs-cd"",""lean"",""wsdl"",""java"",""ipad"",""unix"",""jdbc"",""sftp"",""abap"",""bdc"",""pgp"",""ras"",""as2"",""edi"",""ics"",""srm"",""crm"",""ecc"",""b2b"",""jms"",""sap"",""pr"",""qa""]"
Ultimate AJ,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-05T15:39:10.886Z,Rig Enterprise App Pvt. Ltd.,6,[]
Rithika Abhinayan,"{""_id"":""595dd980d864c1150cbf4704""}",2017-07-06T06:42:30.327Z,New Company,1,"[""management"",""business objects xi 3.1"",""web intelligence basic"",""sql stored procedures"",""crystal reports 2008"",""reports development"",""reporting solutions"",""information design"",""stored procedures"",""capacity planning"",""sap configuration"",""demand management"",""server management"",""web intelligence"",""business objects"",""detailed design"",""informatica 8.6"",""javascript j2ee"",""crystal reports"",""best practices"",""specifications"",""audit reports"",""redhat linux"",""diagnostic"",""universe"",""xcelsius"",""java sdk"",""solaris"",""tableau"",""retail"",""tomcat"",""sap bi"",""oracle"",""xi 3.1"",""basic"",""drill"",""bo xi"",""html"",""j2ee"",""java"",""pvcs"",""row"",""aix"",""rdt"",""sql"",""ppm"",""etl"",""qc""]"
JsFiftyFive Rigapsmail,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T06:49:44.330Z,Rig Enterprise App Pvt. Ltd.,1,"[""management"",""ibm websphere application server"",""human resources management"",""content management system"",""global asset management"",""microsoft visual studio"",""oracle weblogic server"",""crystal reports 8.5/9"",""ms sql 2005 platforms"",""ms access. platforms"",""weblogic workbench"",""ibm websphere ilog"",""sybase. platforms"",""java server faces"",""java web services"",""ibm websphere ide"",""macromedia flash"",""oracle soa suite"",""business objects"",""ms visual studio"",""javascript/ajax"",""java sun studio"",""weblogic portal"",""java com bridge"",""crystal reports"",""oracle spatial"",""gis java/j2ee"",""apache tomcat"",""bea weblogic"",""credit cards"",""mssql server"",""web services"",""jsp/servlets"",""oracle apps"",""google maps"",""ms sql 2005"",""lotus notes"",""remediation"",""open source"",""healthcare"",""xml oracle"",""oracle ebs"",""oracle soa"",""ca datacom"",""sybase ase"",""middleware"",""mainframes"",""sun studio"",""jdeveloper"",""mq series"",""websphere"",""jboss soa"",""jboss esb"",""control-m"",""core java"",""ms visual"",""platforms"",""hibernate"",""java/j2ee"",""informix"",""ide wsad"",""jbuilder"",""xcelsius"",""intranet"",""mule esb"",""java api"",""com/dcom"",""weblogic"",""fortran"",""db2 udb"",""windows"",""solaris"",""harvest"",""filenet"",""actuate"",""node.js"",""eclipse"",""toplink"",""struts2"",""ibm pc"",""as/400"",""ibm mq"",""jasper"",""jquery"",""tomcat"",""apache"",""oracle"",""pl/sql"",""rdbms"",""rad 7"",""agile"",""html5"",""linux"",""t-sql"",""jboss"",""maven"",""swing"",""pl/1"",""wsdl"",""wsad"",""suse"",""ilog"",""ejbs"",""ejb3"",""css3"",""unix"",""ampl"",""birt"",""toad"",""perl"",""jdbc"",""j2ee"",""gui"",""gis"",""rup"",""soa"",""mdb"",""sdk"",""jni"",""com"",""mvc"",""api"",""poc"",""jsp"",""aix"",""gwt"",""xml"",""etl"",""db2"",""asp"",""ide"",""jsf"",""jms"",""sql"",""java"",""i2"",""c#"",""c""]"
,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T06:50:55.108Z,Rig Enterprise App Pvt. Ltd.,1,"[""software development life cycle"",""team foundation server"",""agile methodologies"",""software development"",""sql server 2008 r2"",""visual studio 2012"",""stored procedures"",""web applications"",""waterfall model"",""user interface"",""mass market"",""siebel crm"",""javascript"",""sql server"",""angularjs"",""ado.net"",""asp.net"",""xsl-fo"",""retail"",""oracle"",""n-tier"",""c#.net"",""nunit"",""t-sql"",""sdlc"",""html"",""ajax"",""uml"",""mvc"",""gui"",""sql"",""xml"",""wcf"",""css"",""c#""]"
Superstar RJ,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-02T14:08:32.719Z,Rig Enterprise App Pvt. Ltd.,3,[]
Jagadish R R,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T06:55:34.643Z,Nadaa,1,"[""mentoring and coaching"",""quality audits"",""qa artifacts"",""bugzilla"",""redmine"",""qa""]"
Arvind Korivi,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T06:56:02.456Z,Nadaa,1,"[""sql server integration services"",""logical database design"",""information management"",""team foundation server"",""sql server clustering"",""business requirements"",""sql server 2005/2000"",""windows server 2000"",""sql server 2000 dts"",""windows server 2008"",""visual studio 2005"",""mortgage servicing"",""performance point"",""sharepoint server"",""stored procedures"",""sql server 2005"",""database engine"",""database design"",""sql server 2012"",""visual studio"",""ms sql server"",""sql profiler"",""ssrs reports"",""data driven"",""sql queries"",""replication"",""star schema"",""ssis. pmas"",""flat files"",""healthcare"",""clustering"",""management"",""sql server"",""mainframe"",""snowflake"",""mirroring"",""ms access"",""ms excel"",""lodestar"",""sql 2005"",""ssis etl"",""pharmacy"",""sql 2008"",""analysis"",""asp.net"",""ms-sql"",""as/400"",""oracle"",""vb.net"",""cobol"",""erwin"",""excel"",""t-sql"",""safe"",""ssas"",""ssrs"",""ssis"",""olap"",""apt"",""db2"",""xml"",""sql"",""vss"",""dts"",""etl"",""vb"",""c#""]"
Aparna Ganesan,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T07:22:28.584Z,Nadaa,2,"[""risk management"",""scheduling"",""unit test plans"",""quality center"",""general ledger"",""mainframe db2"",""visual basic"",""test scripts"",""production"",""vb scripts"",""management"",""simulated"",""databases"",""ms office"",""ssrs etl"",""ssis etl"",""cucumber"",""analysis"",""payroll"",""writing"",""oracle"",""linux"",""stars"",""agile"",""soap"",""mips"",""java"",""esb"",""jcl"",""db2"",""i/o"",""vba"",""xml"",""erp"",""sql"",""api"",""sqa"",""qtp"",""qc"",""qa""]"
Ram Krishna,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T07:43:40.446Z,Nadaa,1,"[""onsite-offshore co-ordination"",""external definitions"",""causal analysis"",""sap master data"",""craftsmanship"",""system design"",""deliverables"",""sap srm 7.0"",""crossworlds"",""production"",""inventory"",""mq series"",""sap fico"",""ansi x12"",""analysis"",""sap r/3"",""edifact"",""vendors"",""payroll"",""sap crm"",""sap ecc"",""sap fs"",""sap bi"",""xi 3.0"",""oracle"",""sphere"",""sap xi"",""juris"",""fs-cd"",""lean"",""wsdl"",""ipad"",""java"",""unix"",""jdbc"",""sftp"",""abap"",""bdc"",""pgp"",""ras"",""as2"",""edi"",""ics"",""srm"",""crm"",""ecc"",""b2b"",""jms"",""sap"",""pr"",""qa""]"
Bala Thumma,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-06T07:43:56.790Z,Nadaa,1,"[""management"",""business objects xi 3.1"",""web intelligence basic"",""sql stored procedures"",""crystal reports 2008"",""reports development"",""reporting solutions"",""information design"",""stored procedures"",""capacity planning"",""sap configuration"",""demand management"",""server management"",""web intelligence"",""business objects"",""detailed design"",""informatica 8.6"",""javascript j2ee"",""crystal reports"",""best practices"",""specifications"",""audit reports"",""redhat linux"",""diagnostic"",""universe"",""xcelsius"",""java sdk"",""solaris"",""tableau"",""retail"",""tomcat"",""sap bi"",""oracle"",""xi 3.1"",""basic"",""drill"",""bo xi"",""html"",""j2ee"",""java"",""row"",""aix"",""rdt"",""sql"",""ppm"",""etl"",""qc""]"
